Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
3,3,222,4,6,1,0,0,0,0,1,0,0,1,1,0,0
2,3,224,0,5,0,0,0,0,1,0,0,0,1,1,0,0
4,4,245,2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,5,176,3,1,1,0,1,0,0,0,0,1,0,0,1,0
3,4,148,3,7,0,0,0,0,1,0,0,0,1,0,0,1
5,3,222,3,6,1,1,0,0,0,0,0,0,1,1,0,0
3,3,274,3,3,0,1,0,0,0,0,0,0,1,0,0,1
3,2,134,0,3,0,0,0,0,0,1,0,0,1,0,0,1
5,5,166,3,0,1,0,0,0,0,1,0,0,1,0,0,1
4,3,239,3,10,0,0,0,0,1,0,0,0,1,1,0,0
4,3,201,3,0,1,1,0,0,0,0,1,0,0,0,0,1
6,2,256,4,6,0,0,0,0,1,0,0,0,1,1,0,0
6,2,290,4,9,0,1,0,0,0,0,1,0,0,0,0,1
5,1,236,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,224,3,0,0,1,0,0,0,0,0,0,1,0,0,1
5,4,243,3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,180,3,27,1,0,0,1,0,0,0,0,1,0,0,1
2,4,181,4,13,1,0,1,0,0,0,1,0,0,0,0,1
0,4,225,2,5,0,0,0,0,1,0,1,0,0,0,1,0
4,4,280,3,5,0,0,0,0,0,1,0,1,0,0,0,1
4,2,217,0,1,1,0,0,0,1,0,0,0,1,1,0,0
3,5,147,3,0,0,0,0,0,0,1,0,0,1,1,0,0
6,3,281,3,0,1,0,0,0,1,0,0,0,1,0,0,1
3,1,132,3,5,0,0,0,0,0,1,0,0,1,0,0,1
0,2,275,6,9,0,0,1,0,0,0,0,0,1,0,0,1
3,1,104,4,9,1,1,0,0,0,0,1,0,0,1,0,0
4,1,259,7,0,0,0,0,0,0,1,1,0,0,0,0,1
6,5,298,4,3,1,0,0,0,1,0,0,0,1,1,0,0
3,4,273,2,5,0,0,1,0,0,0,0,0,1,0,0,1
6,1,275,4,0,0,0,0,0,0,1,0,0,1,1,0,0
4,1,205,5,10,0,1,0,0,0,0,0,1,0,1,0,0
4,1,228,3,0,0,1,0,0,0,0,0,1,0,1,0,0
2,1,111,2,10,1,0,0,0,0,1,0,0,1,0,1,0
5,1,221,6,7,1,0,0,0,0,1,0,0,1,0,0,1
3,5,197,0,4,0,0,0,0,0,1,0,0,1,1,0,0
4,5,254,3,0,1,0,0,0,0,1,0,0,1,1,0,0
5,3,236,4,7,0,0,0,0,0,1,0,0,1,0,0,1
4,5,209,3,4,0,0,0,0,1,0,0,0,1,0,0,1
3,4,159,3,4,1,0,0,0,0,1,0,1,0,0,1,0
4,4,247,3,2,1,0,0,0,0,1,0,0,1,0,1,0
5,1,135,3,3,1,1,0,0,0,0,0,1,0,1,0,0
5,3,237,4,8,0,0,0,0,0,1,0,0,1,1,0,0
6,5,263,7,0,1,0,0,1,0,0,0,1,0,0,1,0
5,1,268,3,0,0,0,0,0,0,1,0,1,0,0,0,1
3,3,206,0,0,1,1,0,0,0,0,0,0,1,1,0,0
6,2,266,4,0,0,0,0,1,0,0,0,0,1,1,0,0
6,4,250,4,0,1,1,0,0,0,0,0,0,1,1,0,0
0,1,247,6,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,255,0,5,1,0,0,0,1,0,0,0,1,0,0,1
0,5,272,2,0,1,0,0,0,1,0,0,0,1,0,0,1
0,3,310,4,8,0,0,0,1,0,0,1,0,0,0,0,1
3,2,227,3,0,0,0,0,1,0,0,0,0,1,0,0,1
5,4,185,4,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,150,2,6,0,0,0,0,0,1,0,0,1,1,0,0
6,2,304,4,0,1,0,0,0,0,1,0,0,1,0,0,1
0,5,258,3,0,1,0,0,0,0,1,0,0,1,1,0,0
6,4,292,4,0,1,0,0,0,0,1,0,0,1,1,0,0
3,4,256,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,4,261,5,6,0,0,0,1,0,0,0,0,1,1,0,0
3,3,160,4,58,1,0,0,0,1,0,0,0,1,0,0,1
4,4,185,3,13,1,0,1,0,0,0,0,0,1,1,0,0
4,4,146,2,52,1,0,0,0,0,1,1,0,0,1,0,0
0,4,147,5,0,1,1,0,0,0,0,0,0,1,0,0,1
5,4,157,4,0,1,0,0,0,0,1,0,1,0,1,0,0
3,4,200,4,8,0,0,1,0,0,0,1,0,0,0,0,1
0,4,151,3,2,1,0,0,1,0,0,0,0,1,1,0,0
0,1,271,5,0,1,0,0,1,0,0,0,0,1,1,0,0
3,3,132,2,0,0,1,0,0,0,0,0,0,1,0,0,1
3,3,148,4,0,0,0,0,0,0,1,0,0,1,1,0,0
2,1,111,2,0,1,0,0,0,0,1,0,0,1,1,0,0
4,1,184,7,6,0,0,0,0,1,0,0,0,1,0,0,1
6,2,309,4,8,1,1,0,0,0,0,0,0,1,0,0,1
7,5,256,4,0,1,0,0,1,0,0,0,0,1,0,0,1
3,3,237,3,0,0,1,0,0,0,0,0,1,0,0,0,1
4,1,179,2,7,0,1,0,0,0,0,1,0,0,0,0,1
4,2,133,6,9,0,0,0,0,1,0,0,0,1,0,0,1
3,4,176,3,0,0,0,0,0,0,1,0,0,1,0,0,1
3,5,192,2,7,1,1,0,0,0,0,0,0,1,1,0,0
5,1,179,2,0,0,0,0,0,0,1,0,0,1,1,0,0
0,4,234,2,0,1,1,0,0,0,0,0,0,1,0,0,1
5,5,207,2,0,1,0,0,0,1,0,0,1,0,0,1,0
6,1,309,4,0,1,0,0,0,0,1,1,0,0,1,0,0
4,2,187,2,0,1,1,0,0,0,0,1,0,0,1,0,0
4,2,156,2,5,1,0,0,0,1,0,0,0,1,0,0,1
3,3,141,3,0,1,0,0,0,0,1,0,0,1,1,0,0
2,4,195,4,3,1,0,1,0,0,0,0,0,1,0,0,1
3,3,193,3,0,1,0,1,0,0,0,0,0,1,0,0,1
4,1,237,5,5,0,0,0,0,0,1,0,0,1,1,0,0
5,2,260,2,0,1,0,0,0,0,1,0,1,0,0,1,0
4,5,150,2,30,1,0,0,1,0,0,1,0,0,1,0,0
0,2,168,3,26,1,0,1,0,0,0,0,0,1,1,0,0
0,4,272,2,1,1,0,0,1,0,0,0,0,1,1,0,0
4,3,109,2,4,0,1,0,0,0,0,0,0,1,0,0,1
5,1,240,5,0,1,0,0,1,0,0,0,0,1,1,0,0
5,4,254,2,9,1,0,0,1,0,0,0,1,0,1,0,0
0,4,177,6,6,1,0,1,0,0,0,0,0,1,1,0,0
0,4,241,4,0,1,0,0,1,0,0,0,0,1,0,1,0
4,5,159,5,0,1,0,0,0,0,1,0,0,1,0,0,1
0,5,243,5,28,1,0,0,0,0,1,0,0,1,0,0,1
3,4,216,0,0,1,0,0,1,0,0,0,0,1,1,0,0
4,3,225,5,0,0,0,1,0,0,0,0,0,1,1,0,0
3,1,242,4,10,1,0,1,0,0,0,0,1,0,1,0,0
6,2,282,0,8,0,1,0,0,0,0,0,0,1,0,0,1
5,2,272,3,5,0,0,0,1,0,0,0,0,1,0,1,0
4,5,217,5,3,1,0,1,0,0,0,0,1,0,1,0,0
4,4,132,4,0,1,0,0,1,0,0,0,0,1,0,0,1
4,1,233,4,2,0,0,0,0,0,1,0,0,1,1,0,0
3,1,265,3,0,1,0,0,0,0,1,1,0,0,0,0,1
0,5,274,5,0,0,0,0,0,0,1,0,0,1,1,0,0
4,5,202,3,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,151,2,1,0,0,0,0,0,1,0,0,1,0,0,1
0,3,178,8,8,1,0,0,1,0,0,0,1,0,0,0,1
4,5,257,2,3,0,0,1,0,0,0,0,0,1,1,0,0
4,4,223,4,0,0,1,0,0,0,0,1,0,0,1,0,0
4,5,224,6,0,1,0,0,0,0,1,0,0,1,0,1,0
0,1,236,4,10,1,0,0,1,0,0,0,0,1,1,0,0
3,5,107,5,4,0,0,1,0,0,0,0,0,1,1,0,0
4,2,150,3,0,1,0,0,0,0,1,0,0,1,1,0,0
3,5,165,3,3,0,1,0,0,0,0,0,0,1,1,0,0
5,5,235,5,4,0,0,1,0,0,0,0,0,1,1,0,0
5,4,281,3,0,0,0,0,0,0,1,1,0,0,1,0,0
5,1,150,4,1,0,0,0,0,1,0,0,0,1,1,0,0
3,1,159,2,5,1,0,0,0,1,0,0,1,0,0,0,1
5,4,193,3,55,1,0,0,0,0,1,0,0,1,1,0,0
5,5,184,3,5,0,0,0,0,0,1,0,0,1,1,0,0
6,2,308,5,0,0,0,0,1,0,0,0,1,0,0,0,1
0,2,276,2,54,1,0,0,1,0,0,0,0,1,1,0,0
3,3,114,6,26,1,0,0,0,1,0,0,0,1,1,0,0
3,4,236,3,0,0,0,0,0,1,0,0,0,1,0,0,1
5,4,266,6,5,0,0,0,0,0,1,0,0,1,1,0,0
3,5,214,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6,5,301,0,7,1,0,0,0,0,1,0,0,1,1,0,0
7,5,278,4,5,1,0,0,1,0,0,0,0,1,1,0,0
2,1,190,3,0,1,0,0,0,0,1,0,1,0,1,0,0
3,3,229,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,2,262,2,7,1,0,0,0,1,0,0,0,1,1,0,0
4,3,263,6,10,1,0,0,0,0,1,0,0,1,0,0,1
0,1,255,4,0,1,0,0,0,0,1,0,0,1,0,0,1
5,2,247,3,17,1,0,0,0,1,0,1,0,0,1,0,0
4,5,275,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,5,204,5,10,0,0,0,0,1,0,0,0,1,0,0,1
5,2,154,3,0,1,1,0,0,0,0,0,1,0,1,0,0
0,1,176,4,1,1,0,0,0,1,0,0,0,1,1,0,0
0,2,135,3,9,0,0,1,0,0,0,0,0,1,0,0,1
6,2,172,2,41,1,0,0,0,0,1,0,0,1,1,0,0
4,1,163,4,2,1,0,0,0,0,1,0,0,1,0,0,1
4,3,247,4,16,1,1,0,0,0,0,0,0,1,1,0,0
7,3,305,4,0,0,0,0,1,0,0,0,0,1,0,0,1
4,3,239,3,28,1,0,0,0,0,1,0,0,1,1,0,0
4,3,170,3,0,1,0,0,0,1,0,0,0,1,0,0,1
4,2,240,5,0,1,0,1,0,0,0,0,0,1,0,0,1
3,1,191,3,0,1,1,0,0,0,0,0,0,1,0,1,0
3,2,178,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,5,272,2,0,1,0,0,0,0,1,0,1,0,1,0,0
0,3,220,6,6,1,0,0,1,0,0,0,0,1,0,0,1
0,1,249,2,2,1,0,0,1,0,0,0,0,1,1,0,0
0,2,247,3,0,1,0,1,0,0,0,0,0,1,1,0,0
0,3,253,4,9,0,0,0,0,0,1,0,0,1,1,0,0
4,5,217,3,0,1,1,0,0,0,0,0,0,1,0,0,1
2,5,162,4,49,1,0,0,0,0,1,1,0,0,0,0,1
4,1,133,3,57,1,0,0,0,0,1,0,1,0,1,0,0
2,1,148,2,10,1,0,0,0,1,0,0,0,1,1,0,0
7,1,254,4,0,0,0,0,0,1,0,1,0,0,1,0,0
4,5,161,3,5,0,1,0,0,0,0,1,0,0,1,0,0
3,5,218,4,0,0,0,0,1,0,0,0,0,1,1,0,0
5,4,255,6,0,0,0,0,0,0,1,0,0,1,1,0,0
0,1,205,0,10,0,0,1,0,0,0,1,0,0,1,0,0
3,3,163,2,0,1,1,0,0,0,0,0,0,1,0,0,1
3,4,170,3,0,1,0,0,0,0,1,0,0,1,1,0,0
7,1,281,4,9,0,1,0,0,0,0,0,0,1,1,0,0
3,2,257,2,0,1,0,0,0,1,0,1,0,0,0,0,1
5,1,160,4,5,0,0,1,0,0,0,0,0,1,0,0,1
2,2,146,3,0,1,0,0,0,0,1,0,0,1,0,0,1
0,3,132,2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,2,308,5,0,0,0,0,1,0,0,1,0,0,0,0,1
3,2,252,4,29,1,0,1,0,0,0,0,0,1,1,0,0
0,5,190,0,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,135,2,0,1,0,1,0,0,0,0,0,1,0,0,1
7,1,244,4,8,1,0,0,0,0,1,0,0,1,1,0,0
5,5,240,2,2,0,0,0,0,1,0,0,0,1,1,0,0
3,3,190,3,0,1,0,0,1,0,0,0,0,1,0,0,1
4,4,225,3,0,1,1,0,0,0,0,0,0,1,1,0,0
4,1,153,3,5,0,0,0,1,0,0,0,0,1,0,0,1
5,5,223,5,0,0,0,0,1,0,0,0,0,1,0,0,1
5,3,268,3,0,1,1,0,0,0,0,0,0,1,0,0,1
4,3,185,0,10,1,1,0,0,0,0,0,0,1,0,0,1
0,5,240,3,0,0,0,0,1,0,0,0,0,1,1,0,0
4,4,178,4,13,1,1,0,0,0,0,0,1,0,0,0,1
4,1,192,4,10,1,0,0,0,1,0,0,0,1,0,1,0
3,2,123,4,10,0,0,1,0,0,0,0,0,1,1,0,0
0,2,300,5,0,0,0,0,0,0,1,0,0,1,1,0,0
4,1,157,2,7,1,0,1,0,0,0,0,0,1,0,0,1
5,2,275,5,9,1,0,1,0,0,0,1,0,0,1,0,0
4,4,199,3,0,0,0,0,1,0,0,0,1,0,1,0,0
0,4,209,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5,3,154,4,3,1,0,0,1,0,0,1,0,0,1,0,0
0,5,233,4,0,0,1,0,0,0,0,0,0,1,1,0,0
4,4,217,6,0,0,0,0,0,0,1,0,0,1,0,0,1
3,5,183,0,8,1,0,0,1,0,0,0,0,1,1,0,0
4,3,203,4,0,0,1,0,0,0,0,0,1,0,1,0,0
4,3,136,3,0,1,0,0,0,0,1,0,1,0,1,0,0
3,1,171,2,0,1,1,0,0,0,0,0,0,1,0,0,1
0,4,186,3,8,1,0,0,1,0,0,0,0,1,1,0,0
0,5,166,2,0,1,0,1,0,0,0,0,1,0,0,0,1
4,3,261,0,47,1,0,0,1,0,0,0,0,1,0,1,0
3,5,168,5,0,1,0,0,0,1,0,1,0,0,0,0,1
0,3,249,4,0,1,0,1,0,0,0,0,0,1,1,0,0
7,1,264,4,0,0,1,0,0,0,0,0,1,0,0,0,1
3,5,133,3,4,0,0,0,0,0,1,0,0,1,0,0,1
5,2,219,5,0,0,0,0,0,0,1,1,0,0,1,0,0
3,1,121,2,2,1,0,0,0,0,1,0,0,1,1,0,0
4,5,142,2,0,1,0,0,0,0,1,0,0,1,0,0,1
3,5,241,3,10,1,0,0,0,0,1,0,1,0,0,0,1
0,2,243,2,26,1,0,0,0,0,1,0,0,1,0,0,1
4,1,270,3,0,0,0,1,0,0,0,0,0,1,1,0,0
0,5,116,3,9,1,0,0,0,0,1,0,0,1,0,0,1
4,3,137,3,9,0,0,1,0,0,0,0,0,1,0,0,1
7,2,279,0,5,0,0,0,0,1,0,0,0,1,0,0,1
0,4,285,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4,1,261,2,0,0,0,0,0,1,0,0,1,0,0,0,1
0,2,304,4,0,1,1,0,0,0,0,0,1,0,1,0,0
0,5,163,4,0,1,0,1,0,0,0,0,0,1,0,1,0
3,2,232,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5,4,171,3,0,0,1,0,0,0,0,0,0,1,1,0,0
3,5,149,3,7,0,0,0,0,0,1,0,0,1,1,0,0
3,4,217,2,0,0,0,1,0,0,0,1,0,0,0,0,1
3,3,168,4,0,1,0,0,0,0,1,1,0,0,1,0,0
3,3,150,3,0,0,0,1,0,0,0,0,0,1,0,0,1
3,2,189,3,0,1,0,0,0,0,1,0,0,1,0,1,0
0,5,246,3,0,0,0,0,1,0,0,0,0,1,0,0,1
3,4,145,3,4,1,0,0,0,1,0,0,0,1,0,0,1
0,2,207,3,0,1,0,0,0,1,0,0,0,1,0,1,0
6,1,304,4,4,1,1,0,0,0,0,0,0,1,1,0,0
0,4,221,5,0,1,0,0,0,0,1,1,0,0,0,0,1
7,5,296,0,0,1,0,0,0,0,1,0,1,0,1,0,0
4,5,177,3,0,1,0,0,0,0,1,0,0,1,0,0,1
3,2,150,3,2,0,0,0,0,0,1,1,0,0,0,1,0
0,5,212,4,9,0,0,1,0,0,0,0,0,1,1,0,0
3,5,267,2,0,1,1,0,0,0,0,0,1,0,0,1,0
0,5,208,3,0,1,0,1,0,0,0,0,0,1,1,0,0
4,5,133,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,3,190,10,0,1,0,0,0,0,1,0,0,1,0,0,1
0,2,227,10,0,0,0,1,0,0,0,1,0,0,1,0,0
0,4,121,3,0,1,1,0,0,0,0,0,0,1,1,0,0
3,5,228,4,0,1,0,0,0,0,1,0,0,1,0,0,1
0,3,269,6,62,1,0,0,1,0,0,1,0,0,0,0,1
5,1,227,5,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,203,2,51,1,0,0,0,0,1,0,0,1,0,0,1
4,4,272,3,0,0,0,0,0,0,1,0,0,1,1,0,0
5,3,133,0,29,1,0,0,0,0,1,0,0,1,0,0,1
3,1,212,6,0,0,0,0,1,0,0,0,0,1,1,0,0
4,2,256,2,10,1,0,1,0,0,0,0,0,1,0,0,1
3,1,167,3,10,1,0,1,0,0,0,0,0,1,0,0,1
3,2,247,3,0,0,0,0,1,0,0,0,0,1,0,0,1
5,5,210,3,0,1,0,0,0,0,1,0,1,0,0,0,1
6,2,306,4,0,1,0,0,0,1,0,0,0,1,1,0,0
4,4,146,4,0,1,0,1,0,0,0,0,0,1,0,0,1
3,4,217,3,5,0,0,0,0,0,1,1,0,0,1,0,0
4,1,186,4,57,1,0,0,0,0,1,0,0,1,0,0,1
3,1,251,3,42,1,1,0,0,0,0,0,1,0,0,0,1
4,2,205,2,0,0,0,0,1,0,0,0,0,1,1,0,0
5,3,258,3,0,0,0,0,1,0,0,0,1,0,0,0,1
5,1,274,5,0,1,0,0,0,0,1,0,0,1,1,0,0
6,3,219,5,9,1,0,1,0,0,0,0,0,1,1,0,0
3,1,170,3,0,1,0,0,0,0,1,1,0,0,1,0,0
5,5,163,3,0,1,0,0,0,0,1,0,0,1,1,0,0
2,2,201,3,0,1,0,0,0,0,1,0,0,1,0,1,0
4,2,266,3,0,1,0,1,0,0,0,1,0,0,0,0,1
3,4,144,0,56,1,0,0,0,1,0,0,1,0,1,0,0
5,3,264,0,61,1,0,0,0,0,1,0,0,1,1,0,0
4,2,196,3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,4,193,2,0,1,0,0,1,0,0,0,1,0,1,0,0
0,4,236,3,5,0,0,0,0,0,1,0,0,1,0,0,1
4,4,143,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4,5,240,0,5,1,0,0,0,1,0,0,1,0,1,0,0
4,5,268,6,7,0,0,0,0,0,1,0,1,0,0,0,1
4,5,257,5,0,0,0,1,0,0,0,0,1,0,0,0,1
3,1,196,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,3,275,3,10,1,0,1,0,0,0,0,0,1,0,0,1
3,5,275,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,2,139,3,0,1,1,0,0,0,0,0,0,1,0,1,0
3,5,243,3,1,0,1,0,0,0,0,0,0,1,1,0,0
4,5,248,4,0,0,0,0,0,1,0,0,0,1,1,0,0
4,3,249,3,0,1,0,0,1,0,0,1,0,0,1,0,0
0,3,158,3,0,1,0,0,0,0,1,0,0,1,0,0,1
3,4,269,3,9,1,0,0,0,0,1,0,0,1,0,0,1
5,3,264,10,34,1,0,0,0,1,0,0,0,1,0,0,1
5,2,234,5,7,0,0,0,0,0,1,1,0,0,0,0,1
4,2,259,4,0,1,0,1,0,0,0,0,0,1,1,0,0
3,1,112,5,41,1,0,1,0,0,0,0,1,0,0,0,1
0,4,257,3,0,1,0,1,0,0,0,0,0,1,0,0,1
0,3,178,6,0,0,0,1,0,0,0,0,0,1,1,0,0
0,5,160,2,0,0,0,0,0,0,1,0,0,1,0,0,1
4,2,253,2,4,1,0,1,0,0,0,0,0,1,1,0,0
3,1,185,3,3,1,1,0,0,0,0,1,0,0,0,0,1
0,4,254,5,36,1,0,0,0,1,0,0,0,1,1,0,0
0,4,164,3,55,1,0,0,1,0,0,0,0,1,0,1,0
4,1,179,4,0,1,0,0,0,1,0,0,0,1,0,0,1
5,2,198,3,7,1,0,0,1,0,0,1,0,0,1,0,0
2,5,160,3,0,1,0,1,0,0,0,0,0,1,0,0,1
3,3,220,3,2,1,0,0,0,0,1,1,0,0,1,0,0
3,5,221,10,0,1,0,0,0,0,1,0,0,1,0,0,1
3,4,267,3,0,1,0,0,1,0,0,0,0,1,0,1,0
0,5,117,5,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1,144,4,37,1,0,0,0,0,1,0,0,1,1,0,0
6,5,286,4,9,1,0,0,0,1,0,0,0,1,1,0,0
4,1,253,3,36,1,0,0,0,0,1,0,0,1,1,0,0
3,1,215,3,0,1,0,1,0,0,0,0,0,1,0,0,1
4,2,224,2,8,1,0,0,0,1,0,0,0,1,0,0,1
5,2,264,8,0,1,1,0,0,0,0,1,0,0,0,1,0
0,3,185,10,1,0,0,0,0,1,0,0,0,1,0,1,0
5,1,176,6,9,1,1,0,0,0,0,0,0,1,0,0,1
4,2,268,3,0,1,0,1,0,0,0,0,0,1,1,0,0
4,2,224,3,3,0,0,1,0,0,0,0,0,1,0,0,1
0,3,189,4,34,1,0,0,0,0,1,0,0,1,1,0,0
0,3,202,3,4,1,0,0,1,0,0,0,1,0,1,0,0
0,2,257,6,3,1,0,0,0,0,1,0,1,0,1,0,0
4,2,270,2,0,1,0,1,0,0,0,0,0,1,0,1,0
5,2,219,5,0,0,0,0,0,1,0,1,0,0,1,0,0
5,1,274,2,24,1,0,0,1,0,0,0,0,1,0,0,1
4,1,114,3,9,1,0,0,0,0,1,0,0,1,0,0,1
5,3,266,5,2,1,0,0,1,0,0,0,0,1,0,0,1
0,2,247,0,3,0,0,0,0,1,0,0,0,1,0,0,1
3,3,250,2,8,0,0,0,0,1,0,0,0,1,0,0,1
3,4,222,0,3,0,0,0,0,1,0,0,0,1,0,0,1
5,1,170,3,0,1,0,0,1,0,0,0,0,1,0,0,1
4,4,219,3,0,0,1,0,0,0,0,0,0,1,0,0,1
4,4,189,4,56,1,1,0,0,0,0,0,0,1,0,1,0
3,4,145,3,7,1,1,0,0,0,0,0,0,1,1,0,0
0,4,289,4,0,0,0,1,0,0,0,1,0,0,0,1,0
2,3,187,2,10,0,0,1,0,0,0,0,0,1,0,0,1
3,3,197,2,0,0,0,0,0,1,0,0,0,1,0,0,1
3,2,204,4,0,0,0,0,0,0,1,0,0,1,1,0,0
3,3,250,2,0,0,0,0,0,0,1,0,0,1,0,0,1
5,1,224,5,0,0,1,0,0,0,0,0,0,1,1,0,0
0,4,245,5,6,1,0,0,0,0,1,1,0,0,1,0,0
5,5,268,3,2,1,0,0,1,0,0,1,0,0,0,0,1
0,4,191,4,8,1,1,0,0,0,0,0,0,1,1,0,0
3,5,209,3,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,182,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,4,165,6,0,1,0,0,0,0,1,1,0,0,1,0,0
3,5,137,4,0,1,0,0,0,1,0,0,0,1,0,1,0
3,1,258,3,0,1,0,1,0,0,0,0,0,1,0,0,1
4,2,236,3,0,0,0,0,0,1,0,0,0,1,1,0,0
4,2,266,2,0,0,0,0,0,0,1,0,0,1,1,0,0
6,4,271,3,7,1,0,1,0,0,0,0,0,1,1,0,0
5,5,273,4,0,1,0,0,1,0,0,0,0,1,1,0,0
5,1,111,4,0,1,0,0,1,0,0,0,0,1,0,1,0
4,1,266,3,10,0,0,0,0,0,1,1,0,0,1,0,0
0,1,237,4,22,1,1,0,0,0,0,0,0,1,0,0,1
5,2,250,6,1,1,0,0,1,0,0,0,0,1,1,0,0
0,1,208,3,8,1,0,0,0,0,1,0,0,1,0,0,1
4,3,271,2,22,1,0,0,0,1,0,0,0,1,0,0,1
3,2,160,10,0,1,0,0,0,0,1,0,0,1,0,0,1
5,2,268,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,5,271,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,142,3,23,1,0,1,0,0,0,1,0,0,0,0,1
4,4,268,4,5,0,0,0,1,0,0,0,0,1,1,0,0
4,5,157,2,0,0,1,0,0,0,0,0,0,1,0,0,1
0,5,137,2,6,1,0,0,0,1,0,0,0,1,1,0,0
0,2,270,2,0,1,0,0,0,0,1,0,0,1,1,0,0
4,2,197,3,4,0,1,0,0,0,0,0,0,1,1,0,0
3,5,115,3,60,1,0,0,0,1,0,0,0,1,0,0,1
3,4,208,2,3,1,0,0,0,1,0,0,1,0,1,0,0
0,1,157,2,0,0,1,0,0,0,0,0,0,1,0,0,1
0,4,195,2,0,1,0,0,0,0,1,0,1,0,1,0,0
4,5,253,3,0,1,0,1,0,0,0,0,0,1,1,0,0
7,5,301,0,9,1,0,0,1,0,0,0,1,0,1,0,0
0,2,177,3,8,1,1,0,0,0,0,0,0,1,0,0,1
5,1,257,6,2,1,0,0,0,0,1,0,0,1,1,0,0
3,3,151,3,9,0,0,0,0,0,1,0,0,1,1,0,0
3,5,195,3,9,0,0,0,0,1,0,0,0,1,0,0,1
0,3,151,3,22,1,0,0,0,0,1,0,0,1,0,0,1
6,1,298,4,1,1,0,0,0,1,0,0,0,1,1,0,0
6,2,285,4,0,1,0,0,0,0,1,0,0,1,0,0,1
4,4,197,3,0,0,0,0,0,0,1,0,0,1,1,0,0
5,4,241,5,1,1,0,0,1,0,0,0,0,1,0,0,1
0,1,260,0,2,0,1,0,0,0,0,0,0,1,0,0,1
3,1,232,2,0,1,0,0,0,0,1,0,0,1,0,0,1
3,3,260,2,8,0,0,1,0,0,0,0,0,1,1,0,0
0,4,260,5,10,1,0,0,0,1,0,0,1,0,1,0,0
3,1,196,3,0,0,0,0,0,0,1,0,0,1,1,0,0
3,5,214,2,4,1,0,0,1,0,0,1,0,0,0,0,1
3,2,148,2,1,1,1,0,0,0,0,0,0,1,1,0,0
5,2,173,3,7,1,0,1,0,0,0,0,1,0,1,0,0
5,5,162,2,0,0,1,0,0,0,0,0,0,1,0,0,1
4,2,220,2,5,0,0,0,0,0,1,1,0,0,0,0,1
4,2,249,5,1,0,0,0,1,0,0,0,0,1,1,0,0
3,4,243,3,6,0,0,0,0,0,1,1,0,0,0,0,1
4,5,135,3,0,0,0,1,0,0,0,0,0,1,1,0,0
4,3,260,4,5,0,0,0,1,0,0,0,0,1,1,0,0
0,4,240,3,0,1,0,0,0,0,1,0,1,0,1,0,0
5,2,173,4,0,0,1,0,0,0,0,0,0,1,0,1,0
4,5,133,3,0,1,0,0,1,0,0,0,0,1,1,0,0
2,4,258,3,7,0,0,0,0,0,1,0,0,1,0,0,1
3,1,153,3,9,0,1,0,0,0,0,1,0,0,1,0,0
3,5,253,2,0,1,0,1,0,0,0,0,0,1,0,0,1
4,3,244,2,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,275,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,1,260,2,1,1,0,0,0,0,1,0,0,1,1,0,0
3,5,270,2,46,1,0,0,0,0,1,0,0,1,0,0,1
0,5,199,4,0,1,1,0,0,0,0,0,0,1,0,0,1
5,4,173,3,0,0,0,0,0,1,0,0,1,0,1,0,0
6,5,305,4,10,1,0,0,1,0,0,1,0,0,0,0,1
0,3,148,4,0,0,1,0,0,0,0,0,0,1,1,0,0
5,4,176,3,0,0,0,0,0,1,0,0,0,1,0,0,1
