Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
4.0,1,161,3.0,3,4590,0,0,0,0,1,0,1,0,0,0,1
3.0,5,202,3.0,2,5208,0,0,1,0,0,0,0,1,0,1,0
3.0,2,175,2.0,9,4859,1,0,0,0,0,0,0,1,0,1,0
2.0,2,226,3.0,5,5875,0,0,1,0,0,0,0,1,0,1,0
4.0,1,150,3.0,10,4470,1,0,0,0,0,0,0,1,0,1,0
4.0,5,144,2.0,8,5478,0,0,0,1,0,1,0,0,0,0,1
4.0,3,195,4.0,10,5004,0,0,0,0,1,0,1,0,0,0,1
3.0,1,241,3.0,10,4120,1,0,0,0,0,1,0,0,0,1,0
0.0,3,140,0.0,10,1547,1,0,0,0,0,0,0,1,0,0,1
3.0,4,122,3.0,10,1354,0,0,0,1,0,0,0,1,1,0,0
3.0,5,212,3.0,6,2069,0,0,0,1,0,0,0,1,1,0,0
4.0,4,184,3.0,8,4453,0,1,0,0,0,0,0,1,0,1,0
4.0,1,245,5.0,1,1472,0,0,0,0,1,0,1,0,0,0,1
0.0,4,225,0.0,10,1476,0,0,0,1,0,0,0,1,0,1,0
4.0,4,258,3.0,10,5324,0,0,0,0,1,0,0,1,0,0,1
0.0,1,201,0.0,10,4592,0,0,0,0,1,0,0,1,0,1,0
4.0,4,207,2.0,14,2945,0,0,1,0,0,1,0,0,0,0,1
7.0,4,310,4.0,6,1003,0,0,0,0,1,0,0,1,0,1,0
5.0,2,154,4.0,10,4820,0,0,0,0,1,0,0,1,0,1,0
4.0,2,199,0.0,4,3951,0,1,0,0,0,0,0,1,0,1,0
2.0,1,166,3.0,10,4280,0,0,0,0,1,1,0,0,0,0,1
3.0,3,169,2.0,10,4281,0,0,0,0,1,0,1,0,0,0,1
6.0,3,284,4.0,3,1291,0,0,0,0,1,0,0,1,0,1,0
3.0,5,150,0.0,10,5187,0,0,0,0,1,0,0,1,0,0,1
3.0,2,176,3.0,10,1297,0,0,0,0,1,0,0,1,0,1,0
5.0,1,185,3.0,7,4855,0,0,0,1,0,0,1,0,0,0,1
2.0,1,135,4.0,8,5001,0,0,1,0,0,0,0,1,0,0,1
6.0,2,263,4.0,10,1258,0,0,1,0,0,0,0,1,0,1,0
2.0,4,176,2.0,10,5138,1,0,0,0,0,0,0,1,0,0,1
4.0,1,222,2.0,3,3951,1,0,0,0,0,0,0,1,1,0,0
3.0,4,175,3.0,4,1519,0,0,1,0,0,0,0,1,0,0,1
5.0,4,245,5.0,10,1293,0,1,0,0,0,1,0,0,0,1,0
4.0,5,271,4.0,6,5078,0,0,0,1,0,0,0,1,0,1,0
4.0,3,252,3.0,7,4852,0,0,0,0,1,0,0,1,0,0,1
2.0,4,191,3.0,10,2586,0,0,1,0,0,0,0,1,0,1,0
6.0,1,286,4.0,10,1177,0,0,1,0,0,0,0,1,0,0,1
4.0,4,163,2.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
3.0,5,159,3.0,10,4314,0,0,0,0,1,0,0,1,0,0,1
0.0,2,253,2.0,10,5643,1,0,0,0,0,0,0,1,1,0,0
4.0,5,231,3.0,4,5174,0,1,0,0,0,0,0,1,0,1,0
4.0,2,147,3.0,10,4152,0,0,0,1,0,0,1,0,0,1,0
5.0,3,238,2.0,21,3951,0,0,0,0,1,0,0,1,0,0,1
4.0,1,199,2.0,10,3371,1,0,0,0,0,1,0,0,0,1,0
0.0,5,142,2.0,6,5974,0,1,0,0,0,0,0,1,0,1,0
3.0,1,235,3.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
0.0,4,224,2.0,8,4754,0,0,0,0,1,0,1,0,0,1,0
0.0,3,237,3.0,8,5045,0,1,0,0,0,0,0,1,0,0,1
2.0,2,127,3.0,13,1128,0,0,1,0,0,0,0,1,0,1,0
0.0,3,149,7.0,51,1425,0,0,0,0,1,1,0,0,0,0,1
0.0,3,235,5.0,10,1990,1,0,0,0,0,0,1,0,0,1,0
5.0,4,233,3.0,8,5076,1,0,0,0,0,1,0,0,0,1,0
4.0,1,198,3.0,10,4090,0,0,1,0,0,0,0,1,0,0,1
0.0,2,160,6.0,9,4972,0,0,0,0,1,0,0,1,0,0,1
3.0,1,207,2.0,10,4639,0,0,0,1,0,0,0,1,0,1,0
0.0,1,261,5.0,10,1644,0,1,0,0,0,0,1,0,0,1,0
5.0,5,191,4.0,10,4933,0,1,0,0,0,0,0,1,0,0,1
3.0,2,164,4.0,10,5761,0,0,0,0,1,0,0,1,0,0,1
4.0,1,227,3.0,8,4795,1,0,0,0,0,0,0,1,1,0,0
4.0,2,233,7.0,10,3146,0,1,0,0,0,0,1,0,0,0,1
3.0,4,153,4.0,5,5604,0,0,0,0,1,0,0,1,0,1,0
5.0,1,210,2.0,2,4079,0,0,1,0,0,0,0,1,0,1,0
0.0,5,156,4.0,26,1769,0,0,0,1,0,0,0,1,0,0,1
6.0,2,260,4.0,8,1522,0,0,0,1,0,0,0,1,0,1,0
4.0,3,226,2.0,8,3951,0,1,0,0,0,0,0,1,0,1,0
0.0,4,252,5.0,10,1539,0,0,0,1,0,0,1,0,0,0,1
5.0,4,171,5.0,1,5749,0,0,0,1,0,0,0,1,0,0,1
4.0,1,211,3.0,10,5757,0,0,0,1,0,0,0,1,1,0,0
3.0,3,207,3.0,10,5632,0,0,1,0,0,0,0,1,1,0,0
3.0,5,172,3.0,10,4929,0,0,0,1,0,1,0,0,0,0,1
5.0,3,174,3.0,7,5510,1,0,0,0,0,0,0,1,0,0,1
3.0,3,176,3.0,1,5168,0,0,1,0,0,0,0,1,0,1,0
3.0,2,225,3.0,59,3488,0,0,0,0,1,0,0,1,0,1,0
2.0,3,197,2.0,10,4277,0,0,1,0,0,0,0,1,0,0,1
6.0,5,287,4.0,10,1465,1,0,0,0,0,0,0,1,0,1,0
0.0,5,276,4.0,10,1005,0,0,0,0,1,0,0,1,0,0,1
0.0,2,228,5.0,10,1726,0,0,1,0,0,0,0,1,0,1,0
6.0,3,286,4.0,7,1132,0,0,1,0,0,0,1,0,0,0,1
3.0,2,164,10.0,10,1940,1,0,0,0,0,0,0,1,1,0,0
5.0,3,206,3.0,10,4645,0,0,0,0,1,0,0,1,0,1,0
0.0,3,262,0.0,10,5951,1,0,0,0,0,0,0,1,0,1,0
4.0,4,229,6.0,2,1279,0,0,1,0,0,0,0,1,0,1,0
3.0,2,169,2.0,10,1698,0,0,0,0,1,1,0,0,1,0,0
6.0,1,280,0.0,10,1624,0,0,1,0,0,0,0,1,0,1,0
4.0,2,192,3.0,3,4922,0,1,0,0,0,0,0,1,0,0,1
0.0,3,148,2.0,10,3951,0,0,0,1,0,0,0,1,0,1,0
0.0,1,220,2.0,10,4382,0,1,0,0,0,0,1,0,0,0,1
4.0,3,183,3.0,6,5712,0,0,0,0,1,0,0,1,0,1,0
0.0,2,133,3.0,5,1268,0,1,0,0,0,1,0,0,0,1,0
5.0,3,163,3.0,10,4419,0,0,0,1,0,0,1,0,0,0,1
4.0,4,209,3.0,10,5979,0,0,1,0,0,0,0,1,1,0,0
3.0,5,272,10.0,59,2182,0,0,0,1,0,0,0,1,0,0,1
6.0,3,308,5.0,4,1118,0,1,0,0,0,1,0,0,0,0,1
5.0,3,198,0.0,10,3407,0,0,0,0,1,1,0,0,1,0,0
5.0,2,232,2.0,24,2174,0,0,1,0,0,1,0,0,0,0,1
4.0,1,200,2.0,9,3951,1,0,0,0,0,0,0,1,0,1,0
3.0,1,221,4.0,8,5971,0,0,0,1,0,1,0,0,0,0,1
3.0,3,258,3.0,7,4068,1,0,0,0,0,0,0,1,0,0,1
4.0,3,233,3.0,10,2624,0,0,0,1,0,1,0,0,0,0,1
4.0,4,137,2.0,37,1447,0,1,0,0,0,1,0,0,0,0,1
5.0,3,156,2.0,1,1147,0,1,0,0,0,0,0,1,0,1,0
0.0,1,198,3.0,3,4965,1,0,0,0,0,0,0,1,0,1,0
6.0,3,139,6.0,8,1284,1,0,0,0,0,0,0,1,0,0,1
5.0,1,257,0.0,10,1329,0,0,0,0,1,0,0,1,0,1,0
0.0,5,106,5.0,4,4410,0,0,0,0,1,0,0,1,0,0,1
4.0,3,165,2.0,10,4351,0,0,0,1,0,0,1,0,0,0,1
4.0,2,149,2.0,2,4026,0,0,0,0,1,0,0,1,0,1,0
3.0,5,193,3.0,10,5991,0,0,1,0,0,0,0,1,1,0,0
0.0,1,263,6.0,10,5826,0,0,1,0,0,0,0,1,0,1,0
0.0,4,136,3.0,4,5413,0,0,0,0,1,0,0,1,0,0,1
4.0,2,229,4.0,8,5385,0,0,0,0,1,0,1,0,0,1,0
3.0,5,186,2.0,4,4352,0,0,0,0,1,0,1,0,0,0,1
0.0,5,175,2.0,59,1051,1,0,0,0,0,0,0,1,0,1,0
6.0,2,251,4.0,10,1322,0,0,0,1,0,0,0,1,0,0,1
2.0,4,136,6.0,10,1213,0,1,0,0,0,0,0,1,0,1,0
0.0,1,181,2.0,10,4154,0,0,0,0,1,0,1,0,0,1,0
3.0,1,234,4.0,6,4942,0,0,0,1,0,0,0,1,1,0,0
2.0,4,182,4.0,10,3624,0,0,1,0,0,1,0,0,0,0,1
0.0,4,147,0.0,5,1920,0,0,0,0,1,0,0,1,0,1,0
5.0,4,239,2.0,10,2107,0,0,0,0,1,0,0,1,0,1,0
0.0,1,181,3.0,3,5118,0,0,0,0,1,0,0,1,0,1,0
3.0,4,201,10.0,7,4699,0,0,0,0,1,0,0,1,1,0,0
6.0,2,137,0.0,4,4490,0,0,0,0,1,0,0,1,0,1,0
4.0,5,243,0.0,41,2782,0,0,0,0,1,0,0,1,0,0,1
3.0,5,241,10.0,10,2724,0,0,1,0,0,0,1,0,0,0,1
4.0,2,233,7.0,56,3925,0,1,0,0,0,0,1,0,0,0,1
0.0,2,156,2.0,19,1311,0,0,0,0,1,0,0,1,0,0,1
3.0,4,254,2.0,10,3973,0,1,0,0,0,0,0,1,1,0,0
4.0,4,229,0.0,7,1049,0,0,0,1,0,1,0,0,0,1,0
0.0,2,225,3.0,10,2049,0,0,1,0,0,0,0,1,0,0,1
4.0,1,267,3.0,10,2716,0,0,0,0,1,0,1,0,0,0,1
4.0,1,234,3.0,10,4375,0,0,0,0,1,1,0,0,1,0,0
5.0,4,274,5.0,10,1371,1,0,0,0,0,0,1,0,0,1,0
5.0,2,236,3.0,10,3402,1,0,0,0,0,0,0,1,0,1,0
2.0,4,137,3.0,10,1176,0,1,0,0,0,0,0,1,1,0,0
0.0,3,281,0.0,8,1864,0,0,0,0,1,0,0,1,0,0,1
5.0,2,195,6.0,38,1338,0,0,0,0,1,1,0,0,0,1,0
0.0,2,192,3.0,10,3233,0,1,0,0,0,0,0,1,0,0,1
6.0,3,253,4.0,10,1823,0,0,1,0,0,0,0,1,0,0,1
6.0,5,264,4.0,10,1039,0,0,1,0,0,0,0,1,0,1,0
0.0,4,134,2.0,1,5209,0,1,0,0,0,0,0,1,0,1,0
7.0,4,244,4.0,4,1953,0,0,0,0,1,0,0,1,0,0,1
5.0,4,257,5.0,10,1695,0,0,0,0,1,0,1,0,0,1,0
0.0,3,237,5.0,4,1733,0,1,0,0,0,0,0,1,0,0,1
3.0,4,193,6.0,10,5584,0,0,1,0,0,0,0,1,0,1,0
3.0,1,225,3.0,10,4284,0,0,1,0,0,0,1,0,0,0,1
4.0,4,207,3.0,20,2637,0,0,0,0,1,0,0,1,0,1,0
4.0,5,151,4.0,10,4796,0,0,1,0,0,0,0,1,0,0,1
3.0,5,204,0.0,5,4504,0,0,1,0,0,0,0,1,0,0,1
5.0,4,208,4.0,10,4116,0,1,0,0,0,0,0,1,0,0,1
3.0,3,104,5.0,5,4643,0,1,0,0,0,0,0,1,0,1,0
0.0,2,272,2.0,10,5939,1,0,0,0,0,0,1,0,0,1,0
4.0,2,198,3.0,10,5487,0,0,1,0,0,0,0,1,0,0,1
5.0,2,238,5.0,10,1962,1,0,0,0,0,0,0,1,0,1,0
0.0,4,155,2.0,10,5942,0,1,0,0,0,0,0,1,0,0,1
0.0,3,158,2.0,10,1788,0,0,1,0,0,0,0,1,0,0,1
3.0,1,171,2.0,10,5379,0,1,0,0,0,0,0,1,0,1,0
0.0,5,219,2.0,10,4197,0,1,0,0,0,0,0,1,0,1,0
4.0,5,247,2.0,10,3951,0,0,0,1,0,1,0,0,0,0,1
3.0,4,145,3.0,44,1218,0,0,0,0,1,0,0,1,0,0,1
3.0,5,159,2.0,10,4295,1,0,0,0,0,0,0,1,1,0,0
6.0,1,127,0.0,8,5976,0,0,0,1,0,0,0,1,0,1,0
4.0,1,190,2.0,4,4501,0,0,0,0,1,0,0,1,0,0,1
4.0,3,134,2.0,2,4522,1,0,0,0,0,0,0,1,0,1,0
5.0,5,208,8.0,39,2905,0,0,1,0,0,0,1,0,0,1,0
4.0,2,275,3.0,10,2449,0,0,1,0,0,0,0,1,0,0,1
5.0,5,167,2.0,10,5908,0,1,0,0,0,0,1,0,0,0,1
3.0,3,206,2.0,62,3558,1,0,0,0,0,0,1,0,0,0,1
7.0,4,291,4.0,10,1817,0,0,0,0,1,1,0,0,0,0,1
0.0,2,158,4.0,10,1785,0,0,1,0,0,0,0,1,0,1,0
3.0,2,201,3.0,7,4890,0,0,1,0,0,0,1,0,0,0,1
6.0,3,260,4.0,10,1358,0,0,1,0,0,0,0,1,0,1,0
3.0,2,214,2.0,26,3503,1,0,0,0,0,0,1,0,0,1,0
5.0,4,269,2.0,2,5962,0,1,0,0,0,0,0,1,0,0,1
4.0,1,165,5.0,1,4170,0,0,0,0,1,0,0,1,0,0,1
3.0,2,158,3.0,10,1307,0,0,1,0,0,0,0,1,1,0,0
5.0,4,262,6.0,3,1700,0,0,0,0,1,0,0,1,0,1,0
2.0,1,115,3.0,42,1247,0,1,0,0,0,0,1,0,1,0,0
4.0,3,243,2.0,6,5892,0,0,0,0,1,0,1,0,0,1,0
5.0,1,156,2.0,10,5086,0,0,1,0,0,0,0,1,0,1,0
5.0,1,265,4.0,2,5416,0,0,0,0,1,0,0,1,0,1,0
0.0,3,163,3.0,10,5638,1,0,0,0,0,0,0,1,0,1,0
4.0,5,265,2.0,18,2969,0,0,0,0,1,0,0,1,0,0,1
4.0,4,246,2.0,10,4633,0,1,0,0,0,0,0,1,0,0,1
2.0,3,216,3.0,9,4032,0,0,0,0,1,1,0,0,1,0,0
0.0,1,257,2.0,2,5815,0,0,1,0,0,0,0,1,0,0,1
4.0,5,240,6.0,10,5498,0,0,1,0,0,0,1,0,0,0,1
4.0,1,148,3.0,23,1814,0,0,1,0,0,0,0,1,1,0,0
3.0,4,155,2.0,37,1780,0,0,0,0,1,1,0,0,0,1,0
4.0,2,269,5.0,45,2383,0,1,0,0,0,0,1,0,0,1,0
5.0,2,205,3.0,1,4351,0,0,0,0,1,0,1,0,0,0,1
5.0,1,176,3.0,10,5919,0,0,0,0,1,0,1,0,0,1,0
4.0,4,248,5.0,10,1651,0,1,0,0,0,0,0,1,0,0,1
5.0,2,262,5.0,1,1483,1,0,0,0,0,0,0,1,0,1,0
0.0,3,232,5.0,10,4576,1,0,0,0,0,0,0,1,1,0,0
6.0,2,140,2.0,10,4053,0,0,1,0,0,0,1,0,1,0,0
4.0,1,178,3.0,3,5520,0,1,0,0,0,0,0,1,1,0,0
5.0,1,266,3.0,31,3157,0,0,0,0,1,0,0,1,0,1,0
3.0,3,178,3.0,10,1517,0,1,0,0,0,0,0,1,1,0,0
3.0,1,187,5.0,6,3951,1,0,0,0,0,0,0,1,0,1,0
4.0,3,205,3.0,10,2291,0,0,0,0,1,0,0,1,0,0,1
6.0,1,271,10.0,5,5459,0,1,0,0,0,0,0,1,0,0,1
2.0,3,188,2.0,10,3951,0,0,0,1,0,0,0,1,1,0,0
6.0,1,217,4.0,10,5571,0,0,0,0,1,0,0,1,0,0,1
5.0,5,255,4.0,10,3440,0,0,0,0,1,0,0,1,0,0,1
0.0,1,171,3.0,10,3951,0,1,0,0,0,0,1,0,0,1,0
3.0,1,243,4.0,59,3951,0,0,0,1,0,0,1,0,1,0,0
4.0,2,182,2.0,54,3951,0,0,0,1,0,0,1,0,0,0,1
0.0,5,113,6.0,25,1538,0,0,0,0,1,0,0,1,0,0,1
5.0,5,275,6.0,10,1507,0,0,0,1,0,0,0,1,0,1,0
4.0,3,133,2.0,10,4145,0,0,0,1,0,0,0,1,0,1,0
0.0,1,185,2.0,10,5973,0,0,0,0,1,1,0,0,0,0,1
4.0,5,202,0.0,10,3695,0,0,0,0,1,0,0,1,0,0,1
4.0,4,204,2.0,29,2941,0,0,0,1,0,0,0,1,0,1,0
5.0,3,170,3.0,10,5226,0,0,0,0,1,0,0,1,0,0,1
5.0,1,234,5.0,9,1932,0,0,0,0,1,0,1,0,0,0,1
2.0,2,169,3.0,4,5485,0,0,0,1,0,1,0,0,0,1,0
5.0,1,241,5.0,10,1146,0,1,0,0,0,0,0,1,0,1,0
4.0,1,232,3.0,10,2686,0,0,0,0,1,0,0,1,0,0,1
4.0,4,195,3.0,6,5783,0,0,0,1,0,0,0,1,0,1,0
5.0,4,244,5.0,1,1320,0,0,0,0,1,0,1,0,0,0,1
0.0,5,261,2.0,10,3045,0,0,1,0,0,0,0,1,1,0,0
4.0,4,162,2.0,30,1158,0,0,0,0,1,0,0,1,0,0,1
6.0,2,257,4.0,10,1565,0,0,0,1,0,0,0,1,0,1,0
4.0,1,211,3.0,10,5851,0,0,0,1,0,0,0,1,0,0,1
3.0,5,258,3.0,5,4494,1,0,0,0,0,0,1,0,0,1,0
4.0,2,255,3.0,10,5865,0,0,0,0,1,0,0,1,0,1,0
3.0,3,140,2.0,3,5713,0,0,1,0,0,0,0,1,0,1,0
5.0,4,228,4.0,10,5913,0,0,0,0,1,0,0,1,1,0,0
2.0,4,140,3.0,10,1819,0,1,0,0,0,0,1,0,0,1,0
3.0,1,151,2.0,10,1748,0,1,0,0,0,0,0,1,0,1,0
3.0,5,245,6.0,10,4793,0,1,0,0,0,0,1,0,1,0,0
4.0,5,143,3.0,10,1922,0,0,0,1,0,0,0,1,0,1,0
5.0,1,143,3.0,5,5146,0,0,0,0,1,1,0,0,0,1,0
3.0,3,170,3.0,10,5427,0,0,0,0,1,1,0,0,0,1,0
5.0,4,259,5.0,2,1627,0,0,0,0,1,0,0,1,0,1,0
4.0,1,243,3.0,10,4277,0,0,0,0,1,0,0,1,1,0,0
4.0,3,148,0.0,10,4240,0,1,0,0,0,0,0,1,0,0,1
5.0,2,258,5.0,10,1824,0,0,0,0,1,0,0,1,0,1,0
0.0,5,211,0.0,5,4058,0,0,0,1,0,0,1,0,0,0,1
3.0,3,182,3.0,10,5914,0,0,0,0,1,0,0,1,0,1,0
0.0,3,242,3.0,1,3951,0,0,0,1,0,0,0,1,0,1,0
2.0,3,257,4.0,10,2073,0,0,0,0,1,0,0,1,0,0,1
6.0,4,266,4.0,5,1639,0,0,0,0,1,0,1,0,0,1,0
5.0,3,275,5.0,2,1816,0,1,0,0,0,0,0,1,0,1,0
0.0,5,202,3.0,38,2651,1,0,0,0,0,0,1,0,0,1,0
0.0,5,188,3.0,7,4485,0,1,0,0,0,0,0,1,0,1,0
0.0,4,135,0.0,2,5016,0,0,0,0,1,1,0,0,0,0,1
6.0,1,185,4.0,10,5254,0,1,0,0,0,0,0,1,1,0,0
5.0,3,199,4.0,8,5362,1,0,0,0,0,0,0,1,0,0,1
5.0,2,175,3.0,1,4019,0,1,0,0,0,1,0,0,0,1,0
3.0,1,149,2.0,7,3951,1,0,0,0,0,0,0,1,0,0,1
3.0,4,247,3.0,8,5792,0,0,1,0,0,0,0,1,0,0,1
0.0,3,200,4.0,10,4953,0,0,1,0,0,0,0,1,0,0,1
3.0,5,142,2.0,8,4914,0,0,0,0,1,0,0,1,0,1,0
6.0,1,142,5.0,30,1464,0,0,0,0,1,0,0,1,0,1,0
3.0,1,146,3.0,10,4944,0,0,0,0,1,0,0,1,0,0,1
5.0,1,226,4.0,10,5600,0,0,0,0,1,0,0,1,1,0,0
3.0,1,151,2.0,29,1328,1,0,0,0,0,0,1,0,0,1,0
5.0,2,167,3.0,7,1939,0,0,1,0,0,0,0,1,0,0,1
5.0,2,191,4.0,10,5578,0,0,0,0,1,0,1,0,0,1,0
0.0,3,210,3.0,46,2344,0,0,1,0,0,0,0,1,0,1,0
4.0,5,149,2.0,10,5724,0,0,0,1,0,0,0,1,0,1,0
4.0,4,220,2.0,33,2897,0,0,1,0,0,1,0,0,0,0,1
6.0,2,257,4.0,10,1012,1,0,0,0,0,0,0,1,0,0,1
0.0,5,205,3.0,10,4565,1,0,0,0,0,1,0,0,0,0,1
4.0,2,141,3.0,10,1619,1,0,0,0,0,0,1,0,0,1,0
4.0,1,240,0.0,10,2430,1,0,0,0,0,1,0,0,0,1,0
3.0,4,145,2.0,5,5513,0,0,0,1,0,0,0,1,1,0,0
3.0,1,169,3.0,6,3951,1,0,0,0,0,0,0,1,0,1,0
3.0,3,172,6.0,5,5366,0,0,0,0,1,0,0,1,0,1,0
0.0,4,281,4.0,10,3381,0,0,0,0,1,0,0,1,0,0,1
0.0,2,310,4.0,10,1791,0,1,0,0,0,0,0,1,0,0,1
3.0,3,138,6.0,10,1078,0,0,0,0,1,0,0,1,0,0,1
3.0,5,286,3.0,10,3817,0,0,0,0,1,0,0,1,0,0,1
4.0,2,153,2.0,4,4069,0,0,0,1,0,0,1,0,0,0,1
2.0,4,177,3.0,10,1113,0,0,1,0,0,0,0,1,0,0,1
3.0,3,165,2.0,1,4768,1,0,0,0,0,0,0,1,0,0,1
4.0,3,225,8.0,10,4718,0,1,0,0,0,0,0,1,0,1,0
2.0,3,176,3.0,10,5006,0,1,0,0,0,0,0,1,0,1,0
0.0,3,242,5.0,3,1276,0,0,0,1,0,0,0,1,0,1,0
5.0,2,246,5.0,9,1876,0,0,1,0,0,0,0,1,0,0,1
4.0,3,161,3.0,28,1809,0,0,0,0,1,0,0,1,0,0,1
5.0,5,156,2.0,10,1561,0,0,0,1,0,0,0,1,0,1,0
3.0,4,260,3.0,10,2003,1,0,0,0,0,0,0,1,0,1,0
7.0,5,254,4.0,6,1014,0,0,0,0,1,1,0,0,0,0,1
0.0,3,281,0.0,55,3047,0,1,0,0,0,0,0,1,0,0,1
3.0,4,257,5.0,10,4901,0,0,1,0,0,0,0,1,0,0,1
3.0,5,245,10.0,8,4909,1,0,0,0,0,0,0,1,0,0,1
6.0,2,255,4.0,9,1157,0,0,0,1,0,1,0,0,0,1,0
3.0,4,250,2.0,61,3207,1,0,0,0,0,1,0,0,1,0,0
5.0,5,235,0.0,10,1393,0,0,0,1,0,0,0,1,0,0,1
3.0,2,268,3.0,10,4215,0,0,0,0,1,0,0,1,0,1,0
5.0,1,162,5.0,10,3951,0,0,0,1,0,0,1,0,0,1,0
0.0,1,300,4.0,10,1148,0,0,0,1,0,0,0,1,0,0,1
0.0,5,221,3.0,43,3561,0,0,0,0,1,0,0,1,0,1,0
4.0,1,139,3.0,7,4550,1,0,0,0,0,1,0,0,0,0,1
3.0,1,275,2.0,1,2597,0,0,0,0,1,0,0,1,1,0,0
6.0,4,260,4.0,10,1726,0,0,0,0,1,0,0,1,0,0,1
0.0,2,183,0.0,8,4921,0,1,0,0,0,0,1,0,0,1,0
3.0,2,192,3.0,43,3339,0,0,0,1,0,0,1,0,0,0,1
6.0,3,278,0.0,3,1033,0,0,1,0,0,0,0,1,1,0,0
2.0,1,199,0.0,10,5345,0,1,0,0,0,0,0,1,0,1,0
3.0,4,228,2.0,46,3306,1,0,0,0,0,0,0,1,0,0,1
4.0,3,223,3.0,10,2715,0,1,0,0,0,0,0,1,0,1,0
0.0,4,216,0.0,3,5149,0,0,1,0,0,0,0,1,0,1,0
3.0,5,237,4.0,28,3951,0,0,0,0,1,0,0,1,0,1,0
6.0,4,283,4.0,1,1384,0,0,1,0,0,0,0,1,0,0,1
3.0,2,223,4.0,10,3955,0,0,0,0,1,0,0,1,0,1,0
4.0,5,208,3.0,10,4632,0,1,0,0,0,0,0,1,0,1,0
5.0,4,238,6.0,6,1850,0,0,1,0,0,0,0,1,0,1,0
4.0,5,248,4.0,56,2840,1,0,0,0,0,1,0,0,1,0,0
3.0,3,238,3.0,61,3096,1,0,0,0,0,0,0,1,0,1,0
0.0,4,169,4.0,3,4968,0,0,0,0,1,1,0,0,0,1,0
0.0,2,166,3.0,5,1610,1,0,0,0,0,0,0,1,0,1,0
5.0,3,231,2.0,10,5743,0,0,0,0,1,0,0,1,0,1,0
0.0,5,216,3.0,10,3549,0,0,0,0,1,0,0,1,0,1,0
0.0,1,174,3.0,8,5549,0,0,1,0,0,0,0,1,0,1,0
3.0,2,236,3.0,8,5783,0,0,0,0,1,0,1,0,0,0,1
3.0,4,272,0.0,10,2048,0,0,0,1,0,0,0,1,0,1,0
3.0,4,195,2.0,10,4660,0,0,0,1,0,0,0,1,0,1,0
0.0,2,307,0.0,8,1551,0,0,0,1,0,0,0,1,0,1,0
0.0,3,192,7.0,10,5976,0,0,0,1,0,0,0,1,0,0,1
3.0,5,231,0.0,10,2341,0,0,0,0,1,0,0,1,0,0,1
6.0,3,256,5.0,10,1980,0,0,1,0,0,1,0,0,0,1,0
0.0,2,160,3.0,10,1054,0,0,0,0,1,1,0,0,0,0,1
5.0,1,247,5.0,10,3951,0,1,0,0,0,0,0,1,0,1,0
4.0,2,167,4.0,20,1705,0,0,0,0,1,0,0,1,0,1,0
6.0,3,217,6.0,10,4209,0,0,0,1,0,1,0,0,0,0,1
6.0,4,271,4.0,10,1091,1,0,0,0,0,0,0,1,0,1,0
5.0,4,141,4.0,10,5444,0,0,0,0,1,0,0,1,1,0,0
5.0,3,140,5.0,10,1823,0,0,0,0,1,0,1,0,0,0,1
2.0,3,151,4.0,10,1353,0,0,0,0,1,0,0,1,0,1,0
0.0,4,145,8.0,10,1429,0,0,0,0,1,1,0,0,0,1,0
4.0,2,149,3.0,54,1506,0,0,0,0,1,1,0,0,0,0,1
6.0,4,260,4.0,10,1883,0,0,0,0,1,0,0,1,0,1,0
5.0,4,237,2.0,8,5600,1,0,0,0,0,0,0,1,0,1,0
0.0,3,241,5.0,6,1324,0,0,0,1,0,0,0,1,0,1,0
0.0,3,161,7.0,10,1496,0,0,1,0,0,0,0,1,0,0,1
4.0,3,201,2.0,10,3461,1,0,0,0,0,0,0,1,0,0,1
5.0,4,172,4.0,10,4659,0,0,0,0,1,0,0,1,0,0,1
0.0,3,210,3.0,4,4819,0,0,0,1,0,0,0,1,1,0,0
0.0,1,184,3.0,19,2625,0,0,0,0,1,0,0,1,0,1,0
0.0,4,151,2.0,8,5724,0,0,0,0,1,0,0,1,0,1,0
4.0,5,135,3.0,10,4760,0,0,0,0,1,0,1,0,0,1,0
6.0,4,276,6.0,8,5037,0,0,0,1,0,0,0,1,0,1,0
0.0,5,241,10.0,41,3951,0,0,0,0,1,1,0,0,0,0,1
5.0,2,242,5.0,1,3951,1,0,0,0,0,0,0,1,0,0,1
0.0,4,99,2.0,10,4259,0,1,0,0,0,1,0,0,1,0,0
4.0,2,116,3.0,10,5602,0,1,0,0,0,0,0,1,0,1,0
0.0,1,165,3.0,10,4574,0,0,0,1,0,0,0,1,0,0,1
4.0,5,223,3.0,63,2427,0,0,0,0,1,0,0,1,0,0,1
0.0,3,242,5.0,10,1681,0,0,0,0,1,0,1,0,0,1,0
3.0,4,171,3.0,5,4310,0,0,0,0,1,0,0,1,0,0,1
5.0,5,259,3.0,10,4608,0,0,1,0,0,0,0,1,0,0,1
